104.244.42.131,301,alias,about.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,ac.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,ads.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,analytics.twitter.com,tsa_k
104.244.42.67,301,alias,ads.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.194,403,alias,api.twitter.com,tsa_k
104.244.42.194,403,host,tpop-api.twitter.com,tsa_k
104.244.42.67,301,alias,apple.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,apps.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,biz.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.131,301,alias,blog.twitter.com,tsa_k
104.244.42.131,301,host,s.twitter.com,tsa_k
104.244.42.195,301,host,s.twitter.com,tsa_k
104.244.42.3,301,host,s.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
104.244.42.67,301,alias,bravo.twitter.com,tsa_k
104.244.42.67,301,host,s.twitter.com,tsa_k
